video_id,lane,detection_confidence,eff_acceleration_variance,eff_com_stability_index,eff_lateral_movement_ratio,eff_movement_smoothness,eff_path_straightness,eff_vertical_progress_rate,extraction_quality,freq_foot_frequency_hz,freq_foot_movement_amplitude,freq_hand_frequency_hz,freq_hand_movement_amplitude,freq_limb_sync_ratio,freq_movement_regularity,post_avg_body_lean,post_avg_elbow_angle,post_avg_knee_angle,post_avg_reach_ratio,post_body_lean_std,post_elbow_angle_std,post_hip_width_ratio,post_knee_angle_std,post_max_reach_ratio
Speed_finals_Chamonix_2024_race027_poses,left,0.992,0.07978682650858551,0.00022201944256651875,0.21875766658897955,0.05611168794830285,0.22005160802978974,0.001080289976486307,0.9442597300011473,0.5960264900662252,0.058919374408043304,0.7407407407407407,0.07399113711055459,0.5717085642216541,0.342556536157573,-0.32575966837954745,122.41681249099088,132.0029747221106,0.5501992842017159,3.9425356431219556,56.26709292777651,0.5891166012943433,57.413665494272614,1.2266452262249936
Speed_finals_Chamonix_2024_race027_poses,right,0.996,0.06080785555482237,0.00022066842711029443,0.3816224536864858,0.05312961449349628,0.1436694476745029,0.0004347665660877518,0.955536729178759,0.6091370558375635,0.07115231485283427,0.625,0.08455214888634421,0.5594508495935149,0.4148669775485817,1.8315925771294543,122.55138346339497,140.0785878263995,0.5437715401687139,6.184437191493524,56.26241532095762,0.617009630281861,48.883615988409844,1.2835988943768497
Speed_finals_Chamonix_2024_race028_poses,left,0.9918032786885246,0.0901008380095371,0.00018251706359975067,0.5939062850010113,0.05365285772079783,0.0721377328203761,-0.0003469877660611255,0.9493298208475393,2.711864406779661,0.05154029747593616,0.5454545454545455,0.06883984904158558,0.34989349222234783,0.40082912876455223,1.2966866854452976,110.03393967405279,136.38452564792738,0.48683571541798887,3.520444879881735,54.736473234695396,0.5887106609946027,53.22392202329258,1.0624417343695474
Speed_finals_Chamonix_2024_race028_poses,right,0.9959016393442623,0.06084317532505522,0.00019378420617952044,0.22788973414077612,0.051050611262194893,0.18433718453294248,0.0009430217814732747,0.9503644233235197,0.5421686746987951,0.04233813544229108,0.6382978723404256,0.07728076195935599,0.6470488155273404,0.3930558471658564,0.08198769319772684,114.15706301377237,138.20173508456259,0.5476188281741786,3.385861323425216,60.767153969874784,0.6199099457487547,51.982277496244414,1.1054108867535595
Speed_finals_Chamonix_2024_race029_poses,left,0.9572953736654805,0.02596208615090741,0.00021913819969485458,0.6805995154849191,0.053055457707567207,0.06374936557600867,-0.00026199991154558783,0.9297667417786721,0.5633802816901409,0.07094263692109608,1.5873015873015872,0.06926118114778793,0.7853838999525133,0.4436904223986168,1.7835145893340358,106.26699395695569,130.93894508584663,0.5962971000148161,20.600708095369193,59.93519364656378,0.6211958421006851,56.79638447628815,3.2197580623998827
Speed_finals_Chamonix_2024_race029_poses,right,0.9323843416370107,0.10301309362827052,0.000251304731925514,0.1216334241734939,0.05829713581713683,0.27418766139155526,0.0014408526321252188,0.8710485473043791,0.75,0.035434304970127124,0.5,0.058177362147786876,0.8880913293107097,0.40289088637447434,-2.1554040291962275,101.59983815847603,148.79320754875442,0.445804792639004,4.95828101831637,53.680149158584086,0.6523650850717356,43.52505261578335,0.9240146434847042
Speed_finals_Chamonix_2024_race030_poses,left,0.9753086419753086,0.08170383815490223,0.00018447694827375798,0.4713028165163704,0.054468633760027856,0.06934822601029547,0.00044323270579418503,0.9332809901660435,0.5421686746987951,0.049091542127220625,2.0512820512820515,0.06829858792727225,0.26468677287557174,0.3005544102277762,0.054224543822883046,121.25975560953042,130.2959181040986,0.5621416683418348,3.9427485715572748,56.896800882036594,0.5793666058412589,58.903565182146,1.282017701356112
Speed_finals_Chamonix_2024_race030_poses,right,0.9094650205761317,0.04008849299297177,0.00013518262130356667,0.4319690520172927,0.051498185524795174,0.08898765914059627,0.00043633904787573484,0.9240380658436214,0.594059405940594,0.06622199398108541,1.40625,0.06326654946612147,0.3470926092311533,0.2978589668673529,1.2540575447363895,115.28931244607269,133.31908792107652,0.5253310547669664,3.9295814526634776,53.97466287114524,0.6042297024249147,54.14583700969375,1.1009782690696464
Speed_finals_Chamonix_2024_race031_poses,right,1.0,0.08130919316344086,0.00021683079644162055,0.22483247857804664,0.05127366477165127,0.233102964601721,0.0012428849511801913,0.9375928288665533,0.5687203791469194,0.07093304954407169,0.5,0.091697863219984,0.7318433030298684,0.4665230152163684,-2.6512301380734127,116.44288165384864,128.58977178814519,0.5197655664577889,4.38958697851421,55.54867060226971,0.6161980481482029,56.655429799171934,1.0878260342077568
Speed_finals_Chamonix_2024_race032_poses,left,0.5092936802973977,0.03477880513110923,1.7228146042851943e-05,0.10326866232123572,0.06253131582569443,0.12404981077457834,0.004042916702774336,0.6523131448555696,0.6666666666666666,0.18404977432017572,0.0,0.0,0.0,0.0,39.82131166099916,143.48044741247423,109.70960019965852,0.7994214746777575,114.10711813105226,48.25446499744632,0.635030954234016,66.8590243009335,1.3593648596396775
Speed_finals_Chamonix_2024_race032_poses,right,0.9962825278810409,0.05996737912227782,0.00018140273021186043,0.7643850197241413,0.0565747141431432,0.20184295365400384,0.0006017588280342721,0.9386349855419949,0.6081081081081081,0.10929003318371064,0.6818181818181818,0.11802180306231762,0.8121636648323576,0.6282026613417446,-0.3911289331026148,113.37348256613716,124.90240370427311,0.5657442667619675,2.8289439757486625,57.87524837652781,0.5953720549684084,59.887109855342736,1.0808649745404193
Speed_finals_Innsbruck_2024_race001_poses,left,0.9242424242424242,0.027856577274610134,6.3670721129849986e-06,0.059262600117331594,0.0646769896076035,0.12804207290297637,-0.013368391834977848,0.8973857310727489,0.9375,0.03770603108546249,0.5357142857142857,0.23126777900551423,0.4610738259051021,0.4120077088293236,1.6563158836915504,148.44930875877768,119.4829732677842,0.7121802518285861,29.86116445003071,43.76738759363749,0.32217745657100566,64.60128272834403,0.856805746362092
